Source;Target;Weight
12;111;0.016337097740164452
12;94;0.06552907941179578
12;144;0.0
12;66;0.0
12;112;0.11836825611733635
12;142;0.036317578744757606
12;67;0.1289485739567127
12;113;0.11836825611733635
12;68;0.0
12;44;0.035454624296921054
12;69;0.0
12;45;0.0
12;70;0.10175938848978432
12;46;0.09343676633984298
12;99;0.12082452859551197
12;71;0.0
12;13;0.0
12;47;0.0
12;14;0.0
12;74;0.0
12;15;0.0741081602848487
12;100;0.06552907941179578
12;16;0.07757250852296672
12;95;0.1289485739567127
12;151;0.0
12;150;0.17015928179510287
12;48;0.027965132644807832
12;49;0.0
12;76;0.0851572201434278
12;17;0.0
12;122;0.0
12;18;0.0
12;123;0.0
12;124;0.0
12;114;0.0
12;77;0.11836825611733635
12;78;0.034490670162358704
12;19;0.0931031314317259
12;34;0.0
12;51;0.1305847429713461
12;20;0.028563524596530394
12;146;0.13768018147468997
12;35;0.08453573303950791
12;133;0.0
12;96;0.15856674179672073
12;134;0.0
12;21;0.0
12;22;0.0
12;23;0.07619460991091344
12;135;0.0
12;125;0.0
12;119;0.0
12;101;0.046699734729244866
12;106;0.0
12;152;0.11836825611733635
12;102;0.06552907941179578
12;52;0.0
12;24;0.0
12;53;0.15220635163738302
12;80;0.06552907941179578
12;54;0.0
12;155;0.11836825611733635
12;127;0.0851572201434278
12;81;0.04224283601291676
12;55;0.0
12;153;0.11836825611733635
12;25;0.007121049063669901
12;82;0.0
12;83;0.0
12;115;0.0
12;56;0.0
12;26;0.0
12;57;0.10001909648104039
12;58;0.1664013703906036
12;84;0.02855153425190219
12;103;0.0
12;136;0.0
12;85;0.15856674179672073
12;27;0.0
12;145;0.0
12;28;0.0
12;86;0.0
12;59;0.0
12;116;0.0
12;107;0.0
12;29;0.0
12;30;0.0
12;128;0.0
12;131;0.0
12;61;0.11836825611733635
12;89;0.0851572201434278
12;90;0.1289485739567127
12;91;0.0
12;108;0.0
12;129;0.036317578744757606
12;62;0.0
12;97;0.0
12;92;0.036317578744757606
12;143;0.1289485739567127
12;138;0.036317578744757606
12;154;0.11836825611733635
12;63;0.0
12;117;0.11836825611733635
12;147;0.016337097740164452
12;31;0.0
12;109;0.0
12;64;0.0
12;118;0.016337097740164452
12;93;0.0
12;32;0.0
13;36;0.04113959136479616
13;65;0.21794431423211905
13;98;0.145986861219124
13;37;0.21794431423211905
13;110;0.09493223580951224
13;104;0.3887811727685657
13;39;0.09493223580951224
13;40;0.21794431423211905
13;42;0.0
13;111;0.3109208073040366
13;94;0.24851461333710712
13;43;0.306730495395987
13;142;0.145986861219124
13;68;0.18134327447191004
13;44;0.07259630850766563
13;45;0.06873179825536185
13;70;0.0
13;105;0.4235322835205848
13;14;0.4303583417530847
13;137;0.3887811727685657
13;15;0.0
13;100;0.09493223580951224
13;16;0.09816812624829913
13;95;0.145986861219124
13;121;0.3887811727685657
13;48;0.0
13;49;0.21794431423211905
13;17;0.47727942402818224
13;50;0.16646393596452838
13;18;0.21038508897232422
13;123;0.3887811727685657
13;124;0.452211295295743
13;141;0.21794431423211905
13;139;0.24851461333710712
13;79;0.20335886708293266
13;51;0.0
13;20;0.0
13;96;0.0
13;22;0.05533119175478763
13;23;0.0
13;135;0.09493223580951224
13;119;0.145986861219124
13;157;0.3887811727685657
13;101;0.0
13;106;0.21794431423211905
13;24;0.0
13;126;0.21794431423211905
13;81;0.270728031723789
13;55;0.4322705855047422
13;140;0.21794431423211905
13;25;0.27944607214838224
13;56;0.21794431423211905
13;58;0.22149570715421169
13;27;0.022974782796517185
13;145;0.21794431423211905
13;28;0.0
13;86;0.23653711428097007
13;59;0.0
13;116;0.022974782796517185
13;107;0.24851461333710712
13;29;0.16509922730588697
13;30;0.19239443883280682
13;128;0.39968833396448084
13;90;0.306730495395987
13;108;0.45191661675204653
13;97;0.39968833396448084
13;138;0.145986861219124
13;130;0.21794431423211905
13;147;0.3109208073040366
13;31;0.31420855542606874
13;109;0.4319861004128593
13;64;0.0
13;118;0.05533119175478763
13;93;0.022974782796517185
13;32;0.2988742475333609
14;94;0.2856252008999382
14;43;0.33667982630955
14;142;0.33667982630955
14;44;0.051580472205473925
14;69;0.2136677478869432
14;15;0.06837363418584715
14;100;0.2856252008999382
14;16;0.2113784977557473
14;95;0.33667982630955
14;121;0.408637279322545
14;48;0.0764505769390508
14;17;0.420799678294376
14;50;0.2136677478869432
14;18;0.0
14;19;0.0
14;79;0.24602415684521362
14;51;0.0
14;101;0.14171029487394812
14;106;0.408637279322545
14;54;0.24602415684521362
14;81;0.2136677478869432
14;55;0.13039329058743945
14;25;0.32081797771762927
14;58;0.06329871549030383
14;84;0.16261312247733145
14;86;0.12301207842260681
14;116;0.38390474717597173
14;107;0.2856252008999382
14;29;0.0
14;30;0.05622976952355345
14;128;0.6526048787340432
14;131;0.408637279322545
14;108;0.7060418317301688
14;129;0.33667982630955
14;97;0.5477975126422664
14;130;0.408637279322545
14;147;0.24602415684521362
14;31;0.19848244149033856
14;109;0.6096904946035321
14;64;0.0
14;118;0.24602415684521362
14;32;0.376147936617496
15;33;0.08239981274011583
15;36;0.0
15;98;0.13345443814972757
15;132;0.3744908698338857
15;120;0.234224310402427
15;41;0.0
15;42;0.0
15;94;0.234224310402427
15;144;0.20541189116272263
15;43;0.13345443814972757
15;148;0.20541189116272263
15;142;0.13345443814972757
15;67;0.13345443814972757
15;68;0.0
15;44;0.13952341595434964
15;45;0.0
15;70;0.28754078590327037
15;46;0.24114415741652093
15;99;0.10235614173344086
15;71;0.08239981274011583
15;100;0.43558951200762297
15;16;0.023867300930015108
15;121;0.20541189116272263
15;75;0.20541189116272263
15;48;0.0
15;76;0.18906856414825254
15;17;0.0427987686853912
15;78;0.3255525953220345
15;19;0.0
15;34;0.08239981274011583
15;79;0.0427987686853912
15;51;0.12081758194670521
15;20;0.19567571795532154
15;35;0.41957609533629175
15;133;0.3744908698338857
15;96;0.0
15;134;0.20541189116272263
15;21;0.0
15;23;0.11534535210917228
15;135;0.08239981274011583
15;125;0.20541189116272263
15;101;0.07012295565726956
15;152;0.3744908698338857
15;102;0.08239981274011583
15;52;0.08239981274011583
15;24;0.0
15;53;0.2551603935302367
15;80;0.234224310402427
15;127;0.18906856414825254
15;81;0.1521736330298483
15;55;0.0
15;153;0.3744908698338857
15;25;0.0
15;149;0.20541189116272263
15;57;0.1521736330298483
15;58;0.0
15;84;0.2724382923241122
15;103;0.08239981274011583
15;136;0.20541189116272263
15;85;0.12097941324535343
15;27;0.1521736330298483
15;145;0.20541189116272263
15;28;0.12447798553107686
15;86;0.1425489173136885
15;29;0.09998956215924415
15;30;0.0
15;128;0.0427987686853912
15;61;0.20541189116272263
15;89;0.2953531691104843
15;108;0.0
15;129;0.13345443814972757
15;62;0.0427987686853912
15;97;0.0427987686853912
15;92;0.13345443814972757
15;143;0.4079646453270325
15;138;0.2924401924613069
15;130;0.20541189116272263
15;154;0.3744908698338857
15;63;0.0427987686853912
15;147;0.0427987686853912
15;109;0.010442359727120768
15;64;0.0
15;118;0.18906856414825254
15;32;0.0
16;36;0.24770568032839238
16;98;0.24857771047639213
16;104;0.3205351634893872
16;41;0.0025535536311784954
16;94;0.36549552804884367
16;43;0.24857771047639213
16;142;0.24857771047639213
16;113;0.3205351634893872
16;44;0.106297057698246
16;45;0.0980225449906318
16;70;0.03490996258944893
16;46;0.3324396274482694
16;105;0.24857771047639213
16;137;0.3205351634893872
16;100;0.19752308506678037
16;95;0.24857771047639213
16;151;0.3205351634893872
16;48;0.0
16;17;0.15792204101205573
16;18;0.0
16;77;0.5057620874803023
16;19;0.0
16;139;0.19752308506678037
16;79;0.32033978179466915
16;51;0.0029117318133476114
16;20;0.23425187831533492
16;146;0.19752308506678037
16;134;0.3205351634893872
16;21;0.09820867807975274
16;23;0.2094523882241084
16;135;0.19752308506678037
16;101;0.053608179040790245
16;106;0.3205351634893872
16;102;0.19752308506678037
16;24;0.1302544093041866
16;53;0.28344485067626496
16;54;0.15792204101205573
16;127;0.15792204101205573
16;81;0.39816525710013684
16;55;0.19796828352592422
16;140;0.5057620874803023
16;25;0.42986848119213183
16;57;0.28344485067626496
16;84;0.07451100664417355
16;28;0.0980225449906318
16;86;0.18007322236321052
16;59;0.14317829124480627
16;107;0.36549552804884367
16;29;0.0
16;30;0.0
16;128;0.15792204101205573
16;131;0.3205351634893872
16;61;0.5057620874803023
16;89;0.15792204101205573
16;90;0.4237114101077236
16;108;0.3108489749093876
16;129;0.24857771047639213
16;62;0.32033978179466915
16;97;0.32033978179466915
16;143;0.24857771047639213
16;138;0.24857771047639213
16;63;0.32033978179466915
16;117;0.3205351634893872
16;31;0.1961690236317097
16;109;0.1255656320537853
16;64;0.0
16;32;0.0
17;111;0.42874959820012337
17;44;0.10494881404576205
17;45;0.23378006676452157
17;50;0.396393189241853
17;18;0.4481574209072801
17;123;0.5913627206774548
17;124;0.46835064225484807
17;51;0.15036903239663937
17;22;0.42874959820012337
17;24;0.12301207842260681
17;81;0.5922604575103294
17;55;0.4584127553903875
17;25;0.5477975126422664
17;58;0.24602415684521362
17;27;0.396393189241853
17;86;0.30573751977751656
17;59;0.2733811108192462
17;107;0.46835064225484807
17;29;0.13616393987135375
17;30;0.21622374634171274
17;90;0.5194052676644597
17;108;0.2591760182939606
17;147;0.6291553886287338
17;31;0.23378006676452157
17;64;0.17406670383221856
17;93;0.396393189241853
17;32;0.6319316534914665
18;36;0.0
18;38;0.32842396958532943
18;120;0.20541189116272263
18;110;0.4973494025789114
18;39;0.3744908698338857
18;111;0.32933512357971123
18;68;0.06149698513673253
18;44;0.04593564570939015
18;45;0.2059684118586054
18;47;0.13345443814972757
18;48;0.23751498372280747
18;122;0.32842396958532943
18;50;0.4079646453270325
18;123;0.5147574292653443
18;124;0.20541189116272263
18;114;0.5147574292653443
18;78;0.0
18;19;0.029514858530688647
18;141;0.32842396958532943
18;34;0.20541189116272263
18;139;0.20541189116272263
18;79;0.165810847107998
18;51;0.10235614173344086
18;20;0.07012295565726956
18;35;0.0
18;96;0.10609748417569503
18;22;0.165810847107998
18;23;0.1425489173136885
18;135;0.20541189116272263
18;125;0.32842396958532943
18;101;0.4078660407675874
18;102;0.20541189116272263
18;24;0.4098154380746763
18;126;0.32842396958532943
18;54;0.165810847107998
18;81;0.13345443814972757
18;55;0.3359287167471688
18;25;0.3038685717564391
18;115;0.32842396958532943
18;58;0.12097941324535343
18;85;0.10609748417569503
18;27;0.2924401924613069
18;86;0.2953531691104843
18;59;0.4144428960820455
18;87;0.4327067518927656
18;60;0.32842396958532943
18;29;0.28035431507599856
18;30;0.3145316054250698
18;90;0.2564665165723344
18;62;0.165810847107998
18;130;0.32842396958532943
18;147;0.165810847107998
18;31;0.2876292052145877
18;64;0.4440257961989827
18;118;0.32933512357971123
18;93;0.2924401924613069
18;32;0.4309412782192143
19;36;0.17837620496803974
19;120;0.20541189116272263
19;110;0.20541189116272263
19;39;0.20541189116272263
19;41;0.708667666046949
19;42;0.6846467191245383
19;144;0.32842396958532943
19;66;0.32842396958532943
19;112;0.32842396958532943
19;67;0.4327067518927656
19;44;0.0
19;69;0.2924401924613069
19;45;0.0
19;46;0.16739236966158788
19;71;0.3744908698338857
19;72;0.32842396958532943
19;73;0.32842396958532943
19;74;0.32933512357971123
19;75;0.32842396958532943
19;48;0.0
19;50;0.13345443814972757
19;51;0.10235614173344086
19;20;0.0
19;146;0.20541189116272263
19;96;0.10609748417569503
19;23;0.0
19;52;0.20541189116272263
19;24;0.06837363418584715
19;80;0.20541189116272263
19;25;0.12097941324535343
19;82;0.5147574292653443
19;83;0.32842396958532943
19;26;0.32842396958532943
19;58;0.3038685717564391
19;85;0.3739821377794388
19;27;0.13345443814972757
19;145;0.32842396958532943
19;28;0.35900834813240856
19;59;0.1521736330298483
19;116;0.2924401924613069
19;88;0.32842396958532943
19;29;0.08471073192601164
19;30;0.09393708219125002
19;90;0.2564665165723344
19;91;0.20541189116272263
19;143;0.2564665165723344
19;138;0.2564665165723344
19;31;0.2059684118586054
19;64;0.0389287358727747
19;32;0.0
20;36;0.2226140469987408
20;65;0.36403678028358255
20;98;0.29207932727058744
20;37;0.36403678028358255
20;120;0.24102470186097572
20;39;0.24102470186097572
20;41;0.1927817301564292
20;42;0.17658413817621624
20;94;0.24102470186097572
20;144;0.36403678028358255
20;66;0.36403678028358255
20;142;0.29207932727058744
20;44;0.0
20;45;0.40886006566656086
20;70;0.22967666127483347
20;46;0.13759477767275824
20;47;0.3330482895878878
20;100;0.4150989669604666
20;48;0.031850077900088286
20;122;0.36403678028358255
20;78;0.13456584809754926
20;141;0.36403678028358255
20;139;0.24102470186097572
20;79;0.20142365780625113
20;51;0.052515170724970535
20;35;0.21001347830905884
20;96;0.30185406980339297
20;134;0.36403678028358255
20;21;0.41821997981013986
20;23;0.4593795329594056
20;135;0.4150989669604666
20;101;0.09710979583498561
20;52;0.24102470186097572
20;24;0.3132873702166914
20;53;0.1690672488479807
20;55;0.0
20;140;0.36403678028358255
20;25;0.16158751037193433
20;57;0.3330482895878878
20;84;0.11801262343836892
20;136;0.36403678028358255
20;85;0.14171029487394812
20;27;0.3330482895878878
20;145;0.36403678028358255
20;28;0.3348625629163967
20;86;0.3395910111411854
20;59;0.04605517042537387
20;116;0.1690672488479807
20;29;0.036317578744757606
20;30;0.10227413640041508
20;61;0.5553655263919253
20;89;0.20142365780625113
20;91;0.24102470186097572
20;108;0.031850077900088286
20;92;0.29207932727058744
20;143;0.6050067391545294
20;138;0.47331484901934645
20;63;0.49239526293798125
20;31;0.3348625629163967
20;64;0.17603097076146515
20;118;0.20142365780625113
20;93;0.1690672488479807
20;32;0.0
21;36;0.1518541365903807
21;65;0.5316493577451519
21;98;0.4596919047321568
21;37;0.5316493577451519
21;38;0.5316493577451519
21;39;0.408637279322545
21;94;0.408637279322545
21;43;0.4596919047321568
21;142;0.4596919047321568
21;45;0.33874900092179727
21;99;0.2136677478869432
21;47;0.6604089888588147
21;100;0.408637279322545
21;78;0.16261312247733145
21;79;0.3690362352678204
21;35;0.14171029487394812
21;96;0.3093228723355175
21;22;0.5610662377258346
21;23;0.6466008756584014
21;101;0.4421206292348516
21;102;0.408637279322545
21;24;0.32081797771762927
21;55;0.11435334089991557
21;140;0.5316493577451519
21;56;0.5316493577451519
21;57;0.33667982630955
21;103;0.408637279322545
21;27;0.5241713066074304
21;86;0.24602415684521362
21;59;0.38390474717597173
21;30;0.21938098920706425
21;108;0.1994626553616576
21;63;0.7006017644390622
21;31;0.33874900092179727
21;64;0.38423747226254623
21;93;0.33667982630955
21;32;0.10609748417569503
22;38;0.5913627206774548
22;39;0.46835064225484807
22;43;0.5194052676644597
22;45;0.40683815182469635
22;70;0.30573751977751656
22;47;0.396393189241853
