Source;Target;Weight
65;66;1.0
65;70;1.0
65;73;1.0
65;80;1.0
65;88;1.0
65;94;1.0
65;300;0.8133475887610566
65;77;0.7705133526943083
65;71;0.6966351535250989
67;252;0.8657589169099486
72;99;1.0
78;140;0.7766284871656626
79;123;0.7021639579596777
81;695;0.7705133526943083
82;97;0.8657589169099486
82;575;0.8133475887610566
83;620;0.8133475887610566
85;871;0.8133475887610566
86;692;0.8133475887610566
98;105;0.734930079467421
100;101;1.0
100;121;1.0
100;124;1.0
100;128;1.0
100;130;1.0
100;142;1.0
100;143;1.0
100;144;1.0
100;145;1.0
100;146;1.0
100;147;1.0
100;148;1.0
100;149;1.0
100;150;1.0
100;151;1.0
100;152;1.0
100;154;1.0
100;160;1.0
100;162;1.0
100;163;1.0
100;167;1.0
100;168;1.0
100;111;0.8133475887610566
100;112;0.8133475887610566
100;113;0.8133475887610566
100;165;0.8133475887610566
100;172;0.8133475887610566
102;106;0.9324514105515078
102;132;0.7981787068823449
103;140;0.9041182103971666
103;304;0.8899860430481166
103;108;0.8899860430481166
103;119;0.8899860430481166
103;117;0.8257770840432016
103;135;0.8257770840432016
103;107;0.7595406054925903
104;132;0.7330465589531869
104;140;0.7206515260877054
105;123;0.8899860430481166
105;609;0.8657589169099486
105;112;0.8657589169099486
105;122;0.8657589169099486
106;451;0.602130053828756
108;129;0.9999999999999999
108;141;0.9999999999999999
108;155;0.9999999999999999
108;110;0.8899860430481166
108;116;0.8899860430481166
108;396;0.8657589169099486
108;114;0.8657589169099486
109;123;0.6062821683568443
111;470;0.8133475887610566
111;171;0.6966351535250989
112;118;1.0
112;126;1.0
112;134;1.0
112;138;1.0
112;153;1.0
112;156;1.0
112;131;0.8657589169099486
112;612;0.8133475887610566
112;120;0.6966351535250989
113;784;0.8133475887610566
113;139;0.6362722696042569
113;158;0.5410267053886166
114;133;1.0
114;137;0.8657589169099486
114;397;0.8133475887610566
115;159;1.0
115;161;1.0
115;173;1.0
115;119;0.8657589169099486
115;300;0.8133475887610566
115;125;0.7705133526943083
119;136;0.9999999999999999
119;157;0.9999999999999999
119;302;0.8657589169099486
119;164;0.675980538016721
122;166;0.7705133526943083
123;140;0.9041182103971666
127;140;0.8400899315576607
131;634;0.8657589169099486
131;169;0.8657589169099486
137;430;0.8657589169099486
140;355;0.9041182103971666
165;881;0.8133475887610566
170;713;0.7705133526943083
172;174;0.8133475887610566
174;176;1.0
174;180;1.0
174;181;1.0
174;190;1.0
174;193;1.0
174;194;1.0
174;195;1.0
174;196;1.0
174;203;1.0
174;207;1.0
174;208;1.0
174;209;1.0
174;210;1.0
174;211;1.0
174;212;1.0
174;217;1.0
174;220;1.0
174;222;1.0
174;223;1.0
174;224;1.0
174;225;1.0
174;226;1.0
174;227;1.0
174;228;1.0
174;229;1.0
174;230;1.0
174;175;0.8133475887610566
174;179;0.8133475887610566
174;188;0.8133475887610566
174;197;0.8133475887610566
174;216;0.8133475887610566
174;219;0.8133475887610566
174;232;0.8133475887610566
174;184;0.7041629275170906
175;178;1.0
175;206;1.0
175;182;0.6966351535250989
177;398;0.8899860430481166
179;199;1.0
179;221;0.8657589169099486
179;533;0.8133475887610566
179;191;0.7705133526943083
183;185;1.0
183;186;1.0
183;202;0.8657589169099486
183;221;0.8657589169099486
187;218;0.9133507925699773
187;297;0.8082364207943333
187;202;0.8046525885191188
187;233;0.7298952944403683
188;189;1.0
188;192;1.0
188;200;1.0
188;214;1.0
197;198;1.0
197;231;0.7705133526943083
201;218;0.8267015851399546
201;492;0.8257770840432016
202;494;0.8657589169099486
204;797;0.5798741158867254
205;442;0.8046525885191188
213;407;0.7315178338198972
215;218;0.8267015851399546
221;471;0.8657589169099486
234;692;0.8133475887610566
235;240;0.675980538016721
236;503;0.7705133526943083
237;239;1.0
237;241;0.8133475887610566
238;339;0.37787661698882535
238;889;0.23706520483104174
240;471;0.8657589169099486
242;243;1.0
242;244;1.0
242;245;1.0
242;246;1.0
242;248;1.0
242;257;1.0
242;258;1.0
242;262;1.0
242;263;1.0
242;264;1.0
242;265;1.0
242;266;1.0
242;267;1.0
242;269;1.0
242;274;1.0
242;283;1.0
242;285;1.0
242;286;1.0
242;287;1.0
242;291;1.0
242;292;1.0
242;293;1.0
242;294;1.0
242;295;1.0
242;299;1.0
242;251;0.8133475887610566
242;252;0.8133475887610566
242;259;0.8133475887610566
242;260;0.8133475887610566
242;272;0.8133475887610566
242;278;0.8133475887610566
242;289;0.8133475887610566
242;256;0.7041629275170906
247;261;1.0
247;277;1.0
247;290;1.0
247;268;0.8657589169099486
247;280;0.8657589169099486
249;256;0.8046525885191188
250;578;0.6362722696042569
251;271;1.0
251;270;0.7705133526943083
253;254;0.9041182103971666
253;428;0.8046525885191188
255;284;0.6393263414600391
256;281;0.9999999999999999
259;731;0.8133475887610566
268;273;0.9999999999999999
268;282;0.9999999999999999
268;302;0.8657589169099486
268;275;0.8657589169099486
268;279;0.675980538016721
272;298;0.7705133526943083
275;296;1.0
276;284;0.850306906703823
278;288;1.0
284;355;0.7021639579596777
289;757;0.8133475887610566
300;303;1.0
300;305;1.0
300;306;1.0
300;308;1.0
300;309;1.0
300;310;1.0
300;312;1.0
300;314;1.0
300;315;1.0
300;316;1.0
300;317;1.0
300;319;1.0
300;320;1.0
300;322;1.0
300;323;1.0
300;328;1.0
300;329;1.0
300;330;1.0
300;331;1.0
300;332;1.0
300;333;1.0
300;334;1.0
300;336;1.0
300;337;1.0
300;342;1.0
300;345;1.0
300;346;1.0
300;348;1.0
300;349;1.0
300;354;1.0
300;357;1.0
300;358;1.0
300;359;1.0
300;360;1.0
300;361;1.0
300;362;1.0
300;363;1.0
300;364;1.0
300;365;1.0
300;367;1.0
300;368;1.0
300;369;1.0
300;373;1.0
300;374;1.0
300;375;1.0
300;378;1.0
300;380;1.0
300;381;1.0
300;382;1.0
300;383;1.0
300;385;1.0
300;386;1.0
300;389;1.0
300;390;1.0
300;391;1.0
300;392;1.0
300;393;1.0
300;311;0.8133475887610566
300;321;0.8133475887610566
300;338;0.8133475887610566
300;344;0.8133475887610566
300;350;0.8133475887610566
300;351;0.8133475887610566
300;353;0.8133475887610566
300;356;0.8133475887610566
300;379;0.8133475887610566
300;384;0.8133475887610566
300;388;0.8133475887610566
301;307;1.0
301;313;1.0
301;340;1.0
301;343;1.0
301;371;1.0
301;394;1.0
301;304;0.8657589169099486
302;324;1.0
302;325;1.0
302;387;1.0
302;326;0.8657589169099486
304;370;0.8899860430481166
304;335;0.8046525885191188
311;372;0.8657589169099486
318;341;1.0
318;347;1.0
318;352;1.0
318;366;0.8657589169099486
326;376;0.8657589169099486
327;705;0.8657589169099486
327;384;0.8657589169099486
327;339;0.675980538016721
338;882;0.8133475887610566
350;766;0.8133475887610566
355;465;0.8899860430481166
356;760;0.8133475887610566
366;562;0.8657589169099486
370;428;0.8899860430481166
372;677;0.8657589169099486
377;710;0.8046525885191188
384;721;0.8133475887610566
388;711;0.8133475887610566
395;405;1.0
395;440;1.0
395;447;1.0
395;459;1.0
395;464;1.0
395;711;0.8133475887610566
396;401;1.0
396;404;1.0
396;410;1.0
396;411;1.0
396;427;1.0
396;429;1.0
396;432;1.0
396;433;1.0
396;434;1.0
396;435;1.0
396;437;1.0
396;448;1.0
396;449;1.0
396;452;1.0
396;454;1.0
396;456;1.0
396;458;1.0
396;438;0.8657589169099486
396;443;0.8657589169099486
397;399;1.0
397;400;1.0
397;402;1.0
397;403;1.0
397;406;1.0
397;408;1.0
397;409;1.0
397;412;1.0
397;413;1.0
397;414;1.0
397;415;1.0
397;416;1.0
397;417;1.0
397;418;1.0
397;419;1.0
397;420;1.0
397;421;1.0
397;422;1.0
397;423;1.0
397;424;1.0
397;425;1.0
397;426;1.0
397;439;1.0
397;444;1.0
397;445;1.0
397;450;1.0
397;453;1.0
397;455;1.0
397;460;1.0
397;461;1.0
397;462;1.0
397;463;1.0
397;467;1.0
397;468;1.0
397;431;0.8133475887610566
397;457;0.8133475887610566
397;469;0.8133475887610566
398;490;0.8657589169099486
398;469;0.8657589169099486
407;436;0.8657589169099486
428;586;0.8657589169099486
431;442;0.8657589169099486
436;446;1.0
436;465;0.8657589169099486
438;668;0.8657589169099486
441;442;0.8657589169099486
442;700;0.8657589169099486
457;885;0.8133475887610566
466;469;0.8657589169099486
470;472;1.0
470;473;1.0
470;474;1.0
470;476;1.0
470;477;1.0
470;478;1.0
470;479;1.0
470;480;1.0
470;481;1.0
470;482;1.0
470;483;1.0
470;484;1.0
470;485;1.0
470;486;1.0
470;487;1.0
470;488;1.0
470;489;1.0
470;491;1.0
470;493;1.0
470;495;1.0
470;498;1.0
470;499;1.0
470;500;1.0
470;501;1.0
470;502;1.0
470;506;1.0
470;507;1.0
470;508;1.0
470;509;1.0
470;510;1.0
470;511;1.0
470;512;1.0
470;516;1.0
470;517;1.0
470;519;1.0
470;520;1.0
470;522;1.0
470;528;1.0
470;529;1.0
470;531;1.0
470;503;0.8133475887610566
470;514;0.8133475887610566
470;521;0.8133475887610566
470;527;0.8133475887610566
471;513;1.0
471;526;1.0
471;530;1.0
471;525;0.8657589169099486
475;504;0.8657589169099486
475;688;0.8657589169099486
490;496;1.0
490;497;1.0
490;515;1.0
490;532;1.0
503;518;1.0
503;524;0.8657589169099486
505;523;1.0
505;524;0.8657589169099486
525;573;0.8657589169099486
533;534;1.0
533;535;1.0
533;536;1.0
533;537;1.0
533;538;1.0
533;539;1.0
533;540;1.0
533;542;1.0
533;543;1.0
533;546;1.0
533;547;1.0
533;548;1.0
533;553;1.0
533;554;1.0
533;556;1.0
533;557;1.0
533;558;1.0
533;559;1.0
533;561;1.0
533;565;1.0
533;566;1.0
533;567;1.0
533;569;1.0
533;570;1.0
533;572;1.0
533;574;1.0
533;541;0.8133475887610566
533;544;0.8133475887610566
533;545;0.8133475887610566
533;560;0.8133475887610566
533;564;0.8133475887610566
533;568;0.8133475887610566
541;549;0.8657589169099486
541;552;0.6966351535250989
549;555;0.9999999999999999
549;550;0.8657589169099486
549;713;0.8657589169099486
550;551;1.0
562;563;1.0
568;571;1.0
568;892;0.8133475887610566
575;576;1.0
575;577;1.0
575;581;1.0
575;582;1.0
575;583;1.0
575;589;1.0
575;590;1.0
575;591;1.0
575;592;1.0
575;593;1.0
575;595;1.0
575;596;1.0
575;597;1.0
575;598;1.0
575;599;1.0
575;600;1.0
575;601;1.0
575;602;1.0
575;603;1.0
575;604;1.0
575;605;1.0
575;606;1.0
575;607;1.0
575;608;1.0
575;578;0.8133475887610566
575;580;0.8133475887610566
575;584;0.8133475887610566
578;579;1.0
584;585;1.0
586;587;1.0
586;594;1.0
586;588;0.7705133526943083
609;622;1.0
609;629;1.0
609;655;1.0
609;666;1.0
609;674;1.0
609;676;1.0
609;611;0.8657589169099486
609;686;0.8657589169099486
609;689;0.8657589169099486
610;649;1.0
610;711;0.8133475887610566
612;613;1.0
612;614;1.0
612;615;1.0
612;616;1.0
612;617;1.0
612;619;1.0
612;623;1.0
612;624;1.0
612;625;1.0
612;628;1.0
612;630;1.0
612;631;1.0
612;632;1.0
612;633;1.0
612;635;1.0
612;636;1.0
612;637;1.0
612;638;1.0
612;639;1.0
612;641;1.0
612;642;1.0
612;643;1.0
612;644;1.0
612;645;1.0
612;647;1.0
612;651;1.0
612;653;1.0
612;657;1.0
612;658;1.0
612;660;1.0
612;667;1.0
612;669;1.0
612;673;1.0
612;683;1.0
612;684;1.0
612;626;0.8133475887610566
612;675;0.8133475887610566
618;733;0.8657589169099486
618;677;0.8657589169099486
620;621;1.0
620;627;1.0
620;646;1.0
620;648;1.0
620;650;1.0
620;652;1.0
620;656;1.0
620;659;1.0
620;661;1.0
620;662;1.0
620;664;1.0
620;665;1.0
620;670;1.0
620;671;1.0
620;672;1.0
620;678;1.0
620;679;1.0
620;680;1.0
620;681;1.0
620;690;1.0
620;663;0.8133475887610566
634;640;1.0
634;654;0.8657589169099486
654;695;0.8657589169099486
668;687;1.0
675;682;1.0
685;686;0.8657589169099486
688;691;1.0
688;689;0.8657589169099486
692;693;1.0
692;694;1.0
692;696;1.0
692;697;1.0
692;699;1.0
692;701;1.0
692;702;1.0
692;706;1.0
692;708;1.0
692;709;1.0
695;704;1.0
695;707;1.0
695;710;0.8657589169099486
698;710;0.8657589169099486
703;725;0.7315178338198972
711;712;0.8133475887610566
714;717;0.8133475887610566
714;721;0.8133475887610566
715;721;0.8133475887610566
716;718;0.8657589169099486
716;725;0.8657589169099486
716;872;0.8133475887610566
716;721;0.8133475887610566
717;722;0.8133475887610566
718;729;0.6249161225155376
719;809;0.8133475887610566
720;727;0.8657589169099486
721;723;1.0
721;724;1.0
721;730;1.0
721;726;0.8133475887610566
721;728;0.8133475887610566
725;727;0.8657589169099486
731;732;1.0
731;739;1.0
731;740;1.0
731;741;1.0
731;744;1.0
731;745;1.0
731;746;1.0
731;747;1.0
731;748;1.0
731;749;1.0
731;750;1.0
731;751;1.0
731;752;1.0
731;754;1.0
731;755;1.0
731;756;1.0
731;737;0.8133475887610566
731;738;0.8133475887610566
733;735;1.0
733;734;0.8657589169099486
734;743;0.8657589169099486
736;742;0.8657589169099486
736;743;0.8657589169099486
737;753;1.0
743;765;0.8133475887610566
757;758;1.0
757;759;1.0
757;761;1.0
757;762;1.0
763;765;0.7041629275170906
764;809;0.8133475887610566
765;769;1.0
765;778;1.0
765;780;1.0
765;782;0.8133475887610566
766;767;1.0
766;770;1.0
766;771;1.0
766;772;1.0
766;773;1.0
766;774;1.0
766;775;1.0
766;776;1.0
766;779;1.0
766;781;1.0
766;783;1.0
777;875;0.7705133526943083
784;795;0.8133475887610566
784;797;0.7041629275170906
785;786;1.0
785;787;1.0
785;788;1.0
785;789;1.0
785;790;1.0
785;791;1.0
785;792;1.0
785;793;1.0
785;796;1.0
785;800;1.0
785;801;1.0
785;802;1.0
785;803;1.0
785;804;1.0
785;805;1.0
785;806;1.0
785;807;1.0
785;808;1.0
785;794;0.8133475887610566
794;798;0.8657589169099486
795;799;1.0
809;811;1.0
809;813;1.0
809;814;1.0
809;815;1.0
809;816;1.0
809;817;1.0
809;818;1.0
809;819;1.0
809;820;1.0
809;821;1.0
809;822;1.0
809;823;1.0
809;824;1.0
809;825;1.0
809;826;1.0
809;827;1.0
809;828;1.0
809;829;1.0
809;830;1.0
809;831;1.0
809;832;1.0
809;833;1.0
809;834;1.0
809;835;1.0
809;836;1.0
809;837;1.0
809;838;1.0
809;812;0.8133475887610566
810;812;0.8657589169099486
839;840;1.0
839;841;1.0
839;842;1.0
839;843;1.0
839;844;1.0
839;845;1.0
839;846;1.0
839;847;1.0
839;848;1.0
839;849;1.0
839;851;1.0
839;852;1.0
839;853;1.0
839;854;1.0
839;855;1.0
839;856;1.0
839;857;1.0
839;858;1.0
839;859;1.0
839;860;1.0
839;861;1.0
839;862;1.0
839;863;1.0
839;864;1.0
839;865;1.0
839;866;1.0
839;867;1.0
839;868;1.0
839;869;1.0
839;850;0.8133475887610566
870;871;0.8133475887610566
872;874;1.0
872;875;0.8133475887610566
872;877;0.8133475887610566
873;877;0.8657589169099486
875;876;0.8657589169099486
878;879;1.0
878;880;1.0
882;883;1.0
882;884;0.8133475887610566
885;886;1.0
885;887;1.0
888;892;0.8133475887610566
890;891;1.0
892;893;1.0
892;894;1.0
892;895;1.0
892;896;1.0
